,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
64427,damaged_CM,Fib_SCARA5,Ligand,Receptor,CCN1,ITGAV,0.5451777
64439,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMB2,CD44,0.54510045
64442,intermediate_CM,vSMCs_1,Ligand,Receptor,GAS6,AXL,0.5450798
64443,Arterial_Endo,CD8,Ligand,Receptor,FSTL1,DIP2A,0.5450776
64444,SPP1_Macrophages,CD8,Ligand,Receptor,COL6A2,CD44,0.5450736
64445,Pericyte_1,perivascular_fibroblasts,Ligand,Receptor,LAMA3,ITGA7_ITGB1,0.5450685
64446,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,COL6A2,ITGA1_ITGB1,0.5450634
64454,damaged_CM,Venous_Endo,Ligand,Receptor,FGF1,TGFBR3,0.54502726
64455,LYVE_PLTP_Macrophages,vCM_4,Ligand,Receptor,RTN4,TNFRSF19,0.5450176
64461,vCM_3,Capillary_Endo,Ligand,Receptor,ADAM9,ITGA6,0.5449997
64462,Pericyte_1,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM17,RHBDF2,0.54499847
64464,prolif,CD8,Ligand,Receptor,TIMP2,CD44,0.54499763
64466,perivascular_fibroblasts,LYVE_FOLR_Macrophages,Ligand,Receptor,SERPINE2,LRP1,0.54497415
64472,CD4,Lymphatic_Endo,Ligand,Receptor,F13A1,ITGA9,0.54493976
64473,Capillary_Endo,Arterial_Endo,Ligand,Receptor,TIMP3,MET,0.5449332
64474,Arterial_Endo,Adipo,Ligand,Receptor,A2M,LRP1,0.54492676
64478,vCM_3,damaged_CM,Ligand,Receptor,LAMC1,ITGA3_ITGB1,0.5449192
64479,Fib_SCARA5,Fib_0,Ligand,Receptor,COL6A1,ITGA6,0.5449174
64480,perivascular_fibroblasts,NK,Ligand,Receptor,LAMC1,CD44,0.54491544
64481,vCM_4,NK,Ligand,Receptor,PKM,CD44,0.5449151
64482,vCM_4,NK,Ligand,Receptor,COL4A5,CD44,0.544915
64490,perivascular_fibroblasts,CD4,Ligand,Receptor,LAMA3,ITGA6_ITGB1,0.544872
64495,Myofib,Pericyte_1,Ligand,Receptor,SPTAN1,PTPRA,0.54482985
64497,intermediate_CM,vCM_3,Ligand,Receptor,FSTL1,DIP2A,0.5448235
64501,SPP1_Macrophages,vCM_4,Ligand,Receptor,SEMA4A,NRP1_PLXNA4,0.54479194
64504,healthy_CM,damaged_CM,Ligand,Receptor,LAMB2,ITGA3_ITGB1,0.5447829
64505,Capillary_Endo,damaged_CM,Ligand,Receptor,LAMA4,ITGA3_ITGB1,0.54477286
64509,vSMCs_2,intermediate_CM,Ligand,Receptor,ADAM9,ITGB5,0.54475343
64511,vCM_4,NK,Ligand,Receptor,ADAM10,EPHA3,0.5447455
64515,vCM_4,Lymphatic_Endo,Ligand,Receptor,COL4A5,ITGA9_ITGB1,0.5447365
64517,healthy_CM,intermediate_CM,Ligand,Receptor,ADAM10,GPNMB,0.54471684
64521,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,NGF,KIDINS220,0.54466885
64524,CCL18_Macrophages,vCM_4,Ligand,Receptor,ADAM9,ITGA3,0.54464626
64525,vCM_4,CCL18_Macrophages,Ligand,Receptor,APP,CD74,0.54464614
64531,LYVE_PLTP_Macrophages,intermediate_CM,Ligand,Receptor,SPP1,ITGAV_ITGB5,0.54462403
64533,Fib_SCARA5,CCL18_Macrophages,Ligand,Receptor,VIM,CD44,0.54461515
64541,Arterial_Endo,Myofib,Ligand,Receptor,F8,LRP1,0.5445645
64542,LYVE_FOLR_Macrophages,intermediate_CM,Ligand,Receptor,TNC,ITGA9_ITGB1,0.54454166
64545,Arterial_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,F8,LRP1,0.54453725
64547,Myofib,Capillary_Endo,Ligand,Receptor,LAMC1,ITGA1,0.54452443
64549,intermediate_CM,CCL18_Macrophages,Ligand,Receptor,APP,APLP2,0.544518
64550,Lymphatic_Endo,Fib_0,Ligand,Receptor,ADAM10,EPHA3,0.54451513
64551,vSMCs_2,Venous_Endo,Ligand,Receptor,ADAM9,ITGA6,0.544512
64554,NK,NK_T,Ligand,Receptor,HLA-B,KLRD1,0.5444915
64557,vCM_4,healthy_CM,Ligand,Receptor,ADAM10,MET,0.5444803
64562,perivascular_fibroblasts,perivascular_fibroblasts,Ligand,Receptor,ADAM9,ITGB1,0.5444449
64563,perivascular_fibroblasts,Adipo,Ligand,Receptor,FSTL1,DIP2A,0.5444448
64564,Fib_0,Endocardial_Endo,Ligand,Receptor,SLIT2,ROBO4,0.54444253
64565,Adipo,damaged_CM,Ligand,Receptor,CALM1,PTPRA,0.5444377
64566,intermediate_CM,Endocardial_Endo,Ligand,Receptor,ADAM10,TSPAN14,0.54442614
64570,Fib_3,vCM_4,Ligand,Receptor,C3,LRP1,0.5443937
64573,perivascular_fibroblasts,Endocardial_Endo,Ligand,Receptor,COL6A2,ITGA1_ITGB1,0.5443655
64595,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,THBS2,NOTCH3,0.544207
64599,Venous_Endo,intermediate_CM,Ligand,Receptor,LAMB2,ITGA9_ITGB1,0.5442
64602,Fib_0,intermediate_CM,Ligand,Receptor,CCN1,SDC4,0.5441784
64604,healthy_CM,Monocytes,Ligand,Receptor,ADAM10,TSPAN14,0.5441705
64605,Pericyte_2,vCM_4,Ligand,Receptor,SEMA5A,PLXNA3,0.5441666
64610,LYVE_FOLR_Macrophages,vCM_4,Ligand,Receptor,CALM2,KCNQ1,0.5441541
64614,vCM_3,perivascular_fibroblasts,Ligand,Receptor,VEGFA,EGFR,0.5441316
64615,Fib_SCARA5,intermediate_CM,Ligand,Receptor,VEGFC,ITGA9,0.54412115
64619,Myofib,intermediate_CM,Ligand,Receptor,EDIL3,ITGB5,0.544103
64623,Capillary_Endo,damaged_CM,Ligand,Receptor,TIMP3,CD44,0.54408145
64625,perivascular_fibroblasts,Monocytes,Ligand,Receptor,A2M,LRP1,0.5440475
64626,perivascular_fibroblasts,Monocytes,Ligand,Receptor,HSP90B1,LRP1,0.5440475
64627,Fib_0,Arterial_Endo,Ligand,Receptor,CCN1,ITGAV,0.54403913
64630,Fib_SCARA5,healthy_CM,Ligand,Receptor,COL18A1,ITGB5,0.54401827
64632,Endocardial_Endo,damaged_CM,Ligand,Receptor,COL18A1,ITGA3,0.5440138
64634,damaged_CM,SPP1_Macrophages,Ligand,Receptor,APP,APLP2,0.54399985
64635,NK,vSMCs_2,Ligand,Receptor,TNC,ITGA7,0.5439871
64638,Venous_Endo,healthy_CM,Ligand,Receptor,TFPI,LRP1,0.54397094
64639,Fib_0,CD8,Ligand,Receptor,CXCL12,ITGA4,0.5439641
64647,vCM_4,Fib_0,Ligand,Receptor,GAS6,AXL,0.54394966
64656,perivascular_fibroblasts,vCM_4,Ligand,Receptor,COL6A2,ITGA11_ITGB1,0.5438893
64657,perivascular_fibroblasts,vCM_4,Ligand,Receptor,SPARC,FGFR1,0.543889
64658,healthy_CM,Monocytes,Ligand,Receptor,ADAM9,ITGB5,0.54387987
64662,healthy_CM,Mast,Ligand,Receptor,ADAM10,TSPAN14,0.54386044
64664,intermediate_CM,Adipo,Ligand,Receptor,LRIG1,EGFR,0.543841
64667,Arterial_Endo,Lymphatic_Endo,Ligand,Receptor,ADAM12,ITGA9,0.5438363
64669,vCM_3,Fib_SCARA5,Ligand,Receptor,ST6GAL1,EGFR,0.5438237
64670,CCL18_Macrophages,LYVE_PLTP_Macrophages,Ligand,Receptor,TIMP2,CD44,0.543823
64677,healthy_CM,NK,Ligand,Receptor,LPL,LRP1,0.543785
64683,damaged_CM,vSMCs_2,Ligand,Receptor,ADAM10,EPHA3,0.5437633
64684,vCM_3,Adipo,Ligand,Receptor,SEMA3C,NRP1_PLXNA4,0.5437626
64686,LYVE_FOLR_Macrophages,Pericyte_1,Ligand,Receptor,LAMC1,ITGA1,0.54374707
64688,Fib_SCARA5,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA4,CD44,0.5437316
64689,vCM_4,LYVE_FOLR_Macrophages,Ligand,Receptor,APP,CD74,0.54373
64692,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A5,CD44,0.543717
64693,Fib_3,LYVE_FOLR_Macrophages,Ligand,Receptor,CCN2,LRP1,0.54371154
64694,intermediate_CM,Myofib,Ligand,Receptor,TFPI,LRP1,0.54370713
64697,Myofib,vCM_4,Ligand,Receptor,SEMA3C,NRP1_PLXNA4,0.54369915
64699,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,TFPI,LRP1,0.54367995
64702,CCL18_Macrophages,Myofib,Ligand,Receptor,TIMP2,ITGB1,0.5436332
64707,Fib_0,Fib_SCARA5,Ligand,Receptor,CCN2,IGF2R,0.5436032
64709,vSMCs_2,Myofib,Ligand,Receptor,COL6A2,ITGA11_ITGB1,0.5435767
64718,Fib_SCARA5,Monocytes,Ligand,Receptor,COL6A2,CD44,0.54353005
64720,Myofib,SPP1_Macrophages,Ligand,Receptor,COL14A1,CD44,0.5434736
64723,intermediate_CM,Myofib,Ligand,Receptor,LRIG1,EGFR,0.5434421
64725,intermediate_CM,damaged_CM,Ligand,Receptor,CCN1,SDC4,0.5434396
64728,perivascular_fibroblasts,CD8,Ligand,Receptor,LAMA3,SDC2,0.5434274
64736,NK_T,intermediate_CM,Ligand,Receptor,TGFB1,SMAD3,0.543365
64738,SPP1_Macrophages,CD4,Ligand,Receptor,SDC2,PTPRJ,0.5433511
64746,LYVE_PLTP_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,CCN2,LRP1,0.5433171
64750,vSMCs_2,SPP1_Macrophages,Ligand,Receptor,SDC2,PTPRJ,0.543296
64751,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,TGFB1,CAV1,0.5432946
64753,prolif,damaged_CM,Ligand,Receptor,FSTL1,DIP2A,0.5432856
64761,vSMCs_1,NK_T,Ligand,Receptor,COL14A1,CD44,0.5432692
64762,healthy_CM,Endocardial_Endo,Ligand,Receptor,ADAM10,TSPAN5,0.5432577
64765,CCL18_Macrophages,Monocytes,Ligand,Receptor,GAS6,MERTK,0.5432534
64766,Fib_0,Fib_3,Ligand,Receptor,FSTL1,DIP2A,0.54325306
64767,vCM_4,Lymphatic_Endo,Ligand,Receptor,CD59,STAB1,0.54324555
64774,intermediate_CM,damaged_CM,Ligand,Receptor,LAMB2,DAG1,0.5432193
64776,damaged_CM,intermediate_CM,Ligand,Receptor,TLN1,ITGB5,0.54321134
64777,Lymphatic_Endo,intermediate_CM,Ligand,Receptor,VEGFC,ITGA9,0.5432088
64780,Lymphatic_Endo,damaged_CM,Ligand,Receptor,CCN1,CAV1,0.54318464
64781,perivascular_fibroblasts,CCL18_Macrophages,Ligand,Receptor,EDIL3,ITGAV,0.543182
64785,perivascular_fibroblasts,Myofib,Ligand,Receptor,LAMA3,SDC2,0.54316854
64789,vSMCs_2,Mast,Ligand,Receptor,LAMA5,CD44,0.5431548
64792,damaged_CM,Mast,Ligand,Receptor,CD99,PILRB,0.5431423
64800,vCM_4,vCM_3,Ligand,Receptor,A2M,LRP1,0.54309845
64808,perivascular_fibroblasts,vSMCs_1,Ligand,Receptor,LAMA3,ITGA3_ITGB1,0.5430405
64812,perivascular_fibroblasts,intermediate_CM,Ligand,Receptor,INHBA,SMAD3,0.54301786
64814,Myofib,Venous_Endo,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.5430167
64819,vSMCs_2,damaged_CM,Ligand,Receptor,SDC2,PTPRJ,0.54299176
64820,Lymphatic_Endo,intermediate_CM,Ligand,Receptor,RELN,VLDLR,0.5429783
64821,damaged_CM,prolif,Ligand,Receptor,ADAM17,ITGB1,0.5429766
64822,Fib_3,CD8,Ligand,Receptor,SDC2,PTPRJ,0.5429738
64826,prolif,Fib_0,Ligand,Receptor,LAMA4,CD44,0.5429656
64828,healthy_CM,intermediate_CM,Ligand,Receptor,TNC,ITGA9_ITGB1,0.5429502
64830,vCM_4,CCL18_Macrophages,Ligand,Receptor,ADAM17,IL6R,0.5429292
64831,Fib_0,Lymphatic_Endo,Ligand,Receptor,EDIL3,ITGAV,0.5429268
64835,healthy_CM,Pericyte_1,Ligand,Receptor,COL4A5,CD44,0.54289603
64837,vCM_4,intermediate_CM,Ligand,Receptor,ADAM10,GPNMB,0.54288745
64843,vCM_4,vSMCs_2,Ligand,Receptor,TNC,ITGA7,0.54285717
64845,Fib_3,healthy_CM,Ligand,Receptor,COL18A1,ITGB5,0.54283
64847,Pericyte_1,Capillary_Endo,Ligand,Receptor,PSEN1,NOTCH4,0.5428139
64848,Arterial_Endo,intermediate_CM,Ligand,Receptor,FSTL1,DIP2A,0.5428075
64851,vCM_3,LYVE_FOLR_Macrophages,Ligand,Receptor,VEGFA,CD44,0.54279906
64852,Pericyte_1,damaged_CM,Ligand,Receptor,LAMC1,ITGA3_ITGB1,0.54279137
64854,perivascular_fibroblasts,vCM_4,Ligand,Receptor,TNC,ITGA5,0.5427779
64862,damaged_CM,vCM_4,Ligand,Receptor,CD99,CD81,0.5427257
64866,Fib_SCARA5,LYVE_PLTP_Macrophages,Ligand,Receptor,FSTL1,DIP2A,0.5427166
64867,Fib_0,damaged_CM,Ligand,Receptor,SLIT2,GPC1,0.5427152
64878,healthy_CM,CCL18_Macrophages,Ligand,Receptor,ADAM9,ITGB5,0.5426712
64879,vSMCs_2,damaged_CM,Ligand,Receptor,TLN1,ITGB5,0.54267055
64887,vCM_3,Myofib,Ligand,Receptor,SEMA4B,DCBLD2,0.54263383
64889,Fib_SCARA5,vCM_4,Ligand,Receptor,THBS2,CD47,0.5426253
64899,Arterial_Endo,Lymphatic_Endo,Ligand,Receptor,ADAM15,ITGA9,0.5425753
64900,Monocytes,CD8,Ligand,Receptor,COL6A2,CD44,0.5425752
64901,perivascular_fibroblasts,Fib_SCARA5,Ligand,Receptor,EDIL3,ITGAV,0.5425571
64903,Fib_0,healthy_CM,Ligand,Receptor,F13A1,ITGB1,0.5425401
64911,intermediate_CM,NK,Ligand,Receptor,LAMC1,CD44,0.5425083
64914,LYVE_PLTP_Macrophages,healthy_CM,Ligand,Receptor,ADAM12,ITGB1,0.5425036
64916,vCM_4,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM17,IL6R,0.5424956
64919,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,VEGFD,ITGA9,0.5424715
64921,perivascular_fibroblasts,Monocytes,Ligand,Receptor,COL6A2,ITGA9_ITGB1,0.5424608
64922,perivascular_fibroblasts,vSMCs_2,Ligand,Receptor,EDIL3,ITGAV,0.5424605
64923,Venous_Endo,Capillary_Endo,Ligand,Receptor,ADAM9,ITGA6,0.54245514
64929,Endocardial_Endo,healthy_CM,Ligand,Receptor,TGM2,ITGB1,0.54241705
64930,vCM_4,healthy_CM,Ligand,Receptor,CXCL12,ITGB1,0.542417
64937,Adipo,vCM_4,Ligand,Receptor,LAMC1,DAG1,0.54238087
64938,SPP1_Macrophages,Pericyte_1,Ligand,Receptor,LAMC1,ITGA1,0.5423773
64945,Capillary_Endo,CD8,Ligand,Receptor,LAMC1,CD44,0.54234177
64946,vCM_4,Monocytes,Ligand,Receptor,ADAM10,TSPAN14,0.54234105
64950,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,LAMC1,ITGA9_ITGB1,0.5423298
64954,Myofib,vCM_4,Ligand,Receptor,ADAM10,CADM1,0.54228854
64962,Monocytes,Fib_0,Ligand,Receptor,TGFB1,SMAD3,0.5422516
64963,Myofib,intermediate_CM,Ligand,Receptor,LAMC1,DAG1,0.54224813
64974,Fib_0,Endocardial_Endo,Ligand,Receptor,CCN1,ITGAV,0.54220366
64978,perivascular_fibroblasts,intermediate_CM,Ligand,Receptor,COL4A5,ITGA9_ITGB1,0.54218537
64979,vCM_4,Monocytes,Ligand,Receptor,LAMC1,CD44,0.54218245
64984,CD4,Myofib,Ligand,Receptor,HSP90B1,LRP1,0.54214746
64986,Capillary_Endo,CD8,Ligand,Receptor,NECTIN2,CD96,0.5421377
64988,CD4,LYVE_PLTP_Macrophages,Ligand,Receptor,HSP90B1,LRP1,0.5421202
64991,vCM_4,Myofib,Ligand,Receptor,APP,NOTCH2,0.54209244
64992,healthy_CM,Arterial_Endo,Ligand,Receptor,TGM2,ITGA9,0.5420644
64996,Arterial_Endo,Myofib,Ligand,Receptor,HSP90B1,LRP1,0.54204243
64998,Lymphatic_Endo,vCM_3,Ligand,Receptor,ADAM10,CADM1,0.5420312
64999,vCM_4,Mast,Ligand,Receptor,ADAM10,TSPAN14,0.542031
65000,LYVE_FOLR_Macrophages,healthy_CM,Ligand,Receptor,FSTL1,DIP2A,0.542031
65002,Arterial_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,HSP90B1,LRP1,0.5420152
65004,prolif,Capillary_Endo,Ligand,Receptor,MAML2,NOTCH1,0.5420063
65007,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,CCN2,ITGAM,0.5419818
65010,Capillary_Endo,Adipo,Ligand,Receptor,TIMP3,CD44,0.5419607
65013,prolif,LYVE_FOLR_Macrophages,Ligand,Receptor,A2M,LRP1,0.5419427
65014,Fib_SCARA5,damaged_CM,Ligand,Receptor,CCN1,ITGA5,0.5419386
65017,healthy_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A5,ITGA9_ITGB1,0.54191864
65018,healthy_CM,Venous_Endo,Ligand,Receptor,TIMP3,KDR,0.54191613
65019,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,ADAM10,NOTCH1,0.5419073
65020,Fib_0,vCM_3,Ligand,Receptor,SLIT2,ROBO1,0.5419073
65022,vSMCs_2,vCM_4,Ligand,Receptor,LAMA5,ITGA3_ITGB1,0.5419047
65027,vSMCs_1,perivascular_fibroblasts,Ligand,Receptor,COL14A1,ITGA11_ITGB1,0.5418806
65028,vSMCs_1,perivascular_fibroblasts,Ligand,Receptor,COL14A1,ITGA1_ITGB1,0.5418806
65031,prolif,Fib_0,Ligand,Receptor,SPTAN1,PTPRA,0.54185325
65033,prolif,vCM_4,Ligand,Receptor,SEMA3C,NRP1_PLXNA4,0.5418528
65034,Fib_0,LYVE_PLTP_Macrophages,Ligand,Receptor,SPON1,APP,0.54184484
65037,SPP1_Macrophages,vSMCs_2,Ligand,Receptor,TNC,ITGA7,0.541836
65040,vSMCs_2,Lymphatic_Endo,Ligand,Receptor,MFGE8,ITGAV,0.54183394
65041,SPP1_Macrophages,healthy_CM,Ligand,Receptor,ADAM12,ITGB1,0.5418262
65043,Fib_0,intermediate_CM,Ligand,Receptor,LAMC1,CD44,0.5418023
65048,NK_T,healthy_CM,Ligand,Receptor,COL4A4,ITGA9_ITGB1,0.54179204
65050,healthy_CM,intermediate_CM,Ligand,Receptor,MMP2,FGFR1,0.54178405
65056,vSMCs_2,Venous_Endo,Ligand,Receptor,INHBA,TGFBR3,0.54174984
65059,Fib_3,damaged_CM,Ligand,Receptor,COL6A2,ITGA3_ITGB1,0.5417408
65062,healthy_CM,prolif,Ligand,Receptor,COL4A5,ITGA1_ITGB1,0.54172915
65067,Fib_0,vCM_4,Ligand,Receptor,CALM2,KCNQ1,0.54172796
65069,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,COL27A1,ITGA11_ITGB1,0.5417266
65070,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,COL27A1,ITGA1_ITGB1,0.5417266
65073,Venous_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,F8,LRP1,0.54171276
65074,Arterial_Endo,CD8,Ligand,Receptor,COL6A2,CD44,0.5417032
65077,vCM_3,vSMCs_2,Ligand,Receptor,ST6GAL1,EGFR,0.5416945
65086,vSMCs_2,SPP1_Macrophages,Ligand,Receptor,TGFB1,SDC2,0.5416721
65088,perivascular_fibroblasts,perivascular_fibroblasts,Ligand,Receptor,TGFB1,SDC2,0.5416669
65089,perivascular_fibroblasts,NK_T,Ligand,Receptor,LAMA3,SDC2,0.54166687
65091,perivascular_fibroblasts,Pericyte_2,Ligand,Receptor,LAMA3,ITGA6_ITGB1,0.54166687
65095,Pericyte_2,vCM_4,Ligand,Receptor,ADAM10,CADM1,0.5416665
65096,Pericyte_2,vCM_4,Ligand,Receptor,NECTIN3,CADM1,0.5416665
65106,Fib_0,Fib_SCARA5,Ligand,Receptor,LAMC1,ITGA9_ITGB1,0.5416254
65107,vCM_4,damaged_CM,Ligand,Receptor,CCN1,CAV1,0.5416057
65108,damaged_CM,CD8,Ligand,Receptor,NECTIN2,CD96,0.5415883
65109,vCM_4,intermediate_CM,Ligand,Receptor,APP,TSPAN12,0.5415862
65110,vSMCs_2,CD8,Ligand,Receptor,TIMP2,CD44,0.54158294
65113,healthy_CM,Adipo,Ligand,Receptor,FGF1,TGFBR3,0.5415799
65123,Endocardial_Endo,Capillary_Endo,Ligand,Receptor,PSEN1,NOTCH4,0.5414848
65124,Fib_3,Fib_SCARA5,Ligand,Receptor,C3,LRP1,0.54145575
65129,intermediate_CM,intermediate_CM,Ligand,Receptor,TLN1,ITGB5,0.5414432
65130,vCM_4,Endocardial_Endo,Ligand,Receptor,ADAM10,TSPAN5,0.5414283
65142,intermediate_CM,Fib_0,Ligand,Receptor,GAS6,AXL,0.54137397
65147,healthy_CM,Fib_0,Ligand,Receptor,EGF,ERBB4,0.54134494
65148,Myofib,healthy_CM,Ligand,Receptor,ANGPTL4,CDH11,0.54133964
65152,Myofib,healthy_CM,Ligand,Receptor,TGFB1,ITGB1,0.5413288
65158,prolif,Lymphatic_Endo,Ligand,Receptor,VEGFC,ITGA9,0.5412954
65159,healthy_CM,damaged_CM,Ligand,Receptor,FGF7,FGFR1,0.54128385
65161,intermediate_CM,Myofib,Ligand,Receptor,ADAM10,NOTCH2,0.54128075
65169,Capillary_Endo,Venous_Endo,Ligand,Receptor,TIMP3,CD44,0.54124826
65170,CCL18_Macrophages,healthy_CM,Ligand,Receptor,ADAM9,ITGB5,0.5412431
65171,Capillary_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,HSP90B1,LRP1,0.5412302
65172,Fib_SCARA5,healthy_CM,Ligand,Receptor,LAMC1,DAG1,0.5412292
65173,Fib_0,damaged_CM,Ligand,Receptor,ADAM9,ITGB5,0.5412238
65176,vSMCs_2,Venous_Endo,Ligand,Receptor,COL6A2,ITGA10_ITGB1,0.5412078
65178,Capillary_Endo,CD8,Ligand,Receptor,FSTL1,DIP2A,0.5411922
65184,Fib_0,Mast,Ligand,Receptor,C3,C5AR2,0.5411559
65185,SPP1_Macrophages,Monocytes,Ligand,Receptor,HSP90B1,LRP1,0.5411543
65187,vCM_3,NK_T,Ligand,Receptor,NECTIN2,CD96,0.5411532
65188,intermediate_CM,damaged_CM,Ligand,Receptor,COL18A1,ITGA5,0.5411518
65199,Fib_0,vCM_4,Ligand,Receptor,SLIT2,ROBO1,0.5411092
65200,Fib_0,vCM_4,Ligand,Receptor,SLIT2,GPC1,0.5411092
65201,intermediate_CM,Pericyte_2,Ligand,Receptor,APP,TNFRSF21,0.5411089
65205,damaged_CM,intermediate_CM,Ligand,Receptor,APP,VLDLR,0.5410888
65206,Myofib,Lymphatic_Endo,Ligand,Receptor,MAML2,NOTCH1,0.5410884
65208,healthy_CM,Fib_3,Ligand,Receptor,ADAM9,ITGB1,0.541084
65211,vCM_4,damaged_CM,Ligand,Receptor,SEMA3C,NRP1_PLXNA3,0.54106605
65213,intermediate_CM,prolif,Ligand,Receptor,TIMP3,CD44,0.5410586
65216,Fib_3,CD8,Ligand,Receptor,VIM,CD44,0.54104185
65217,intermediate_CM,Myofib,Ligand,Receptor,CALR,LRP1,0.5410333
65218,vCM_3,vCM_4,Ligand,Receptor,A2M,LRP1,0.54103273
65219,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,CALR,LRP1,0.54100615
65221,Fib_SCARA5,Fib_0,Ligand,Receptor,LAMA4,CD44,0.54098934
65222,perivascular_fibroblasts,Fib_0,Ligand,Receptor,LAMA4,ITGA6_ITGB1,0.5409879
65223,vCM_3,vCM_4,Ligand,Receptor,FARP2,PLXNA4,0.5409857
65226,Myofib,Monocytes,Ligand,Receptor,CFH,ITGAM,0.54096204
65228,damaged_CM,intermediate_CM,Ligand,Receptor,SEMA3C,NRP1_PLXNA3,0.5409572
65229,Endocardial_Endo,vCM_4,Ligand,Receptor,ADAM10,CADM1,0.54095227
65237,Fib_0,NK_T,Ligand,Receptor,VEGFA,CD44,0.5408942
65239,vCM_4,vSMCs_1,Ligand,Receptor,NID1,ITGB3,0.5408789
65242,CCL18_Macrophages,Mast,Ligand,Receptor,VIM,CD44,0.5408459
65243,Fib_0,SPP1_Macrophages,Ligand,Receptor,LAMC1,ITGA9_ITGB1,0.5408458
65247,vSMCs_1,Lymphatic_Endo,Ligand,Receptor,ADAM12,ITGA9,0.54081887
65248,Arterial_Endo,Fib_0,Ligand,Receptor,VEGFC,ITGB1,0.5408166
65254,Lymphatic_Endo,Lymphatic_Endo,Ligand,Receptor,VEGFA,ITGA9,0.54078996
65258,Monocytes,intermediate_CM,Ligand,Receptor,SPP1,ITGAV_ITGB5,0.5407852
65260,intermediate_CM,intermediate_CM,Ligand,Receptor,ADAM10,TSPAN12,0.54077446
65264,damaged_CM,vCM_3,Ligand,Receptor,CALM1,PDE1A,0.54076606
65265,Fib_0,Fib_SCARA5,Ligand,Receptor,LAMC1,ITGA1,0.5407543
65266,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,CCN4,ITGB1,0.5407503
65269,Myofib,prolif,Ligand,Receptor,VIM,CD44,0.540744
65271,Fib_3,Fib_0,Ligand,Receptor,DCN,EGFR,0.54074085
65272,Fib_0,vCM_4,Ligand,Receptor,C3,CD81,0.5407392
65273,Fib_0,Arterial_Endo,Ligand,Receptor,SLIT2,ROBO4,0.5407351
65274,Lymphatic_Endo,CD4,Ligand,Receptor,ADAM10,CD44,0.5407221
65275,Pericyte_1,Fib_0,Ligand,Receptor,IL1RAPL1,PTPRD,0.54072183
65279,SPP1_Macrophages,damaged_CM,Ligand,Receptor,TGFB1,CAV1,0.54070854
65284,Arterial_Endo,Lymphatic_Endo,Ligand,Receptor,VEGFA,ITGA9,0.54068375
65285,healthy_CM,healthy_CM,Ligand,Receptor,NID1,ITGA3,0.5406772
65286,damaged_CM,vCM_4,Ligand,Receptor,ADAM17,ITGA5,0.5406746
65287,Pericyte_2,vSMCs_2,Ligand,Receptor,SPARC,ENG,0.5406746
65296,perivascular_fibroblasts,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA3,SDC2,0.5406472
65300,Fib_0,NK,Ligand,Receptor,C3,LRP1,0.5406262
65301,vCM_4,Fib_0,Ligand,Receptor,NPPB,FAP,0.5406166
65303,vCM_4,damaged_CM,Ligand,Receptor,ITGB3BP,ITGB5,0.540607
65304,Endocardial_Endo,CD8,Ligand,Receptor,SDC2,PTPRJ,0.54060364
65308,damaged_CM,SPP1_Macrophages,Ligand,Receptor,CCN1,ITGB5,0.540592
65311,damaged_CM,Monocytes,Ligand,Receptor,LAMA4,ITGA9_ITGB1,0.5405821
65317,Fib_0,Pericyte_2,Ligand,Receptor,CCN2,LRP6,0.5405545
65318,Fib_0,Endocardial_Endo,Ligand,Receptor,ANGPTL4,CDH11,0.54054594
65323,Myofib,Lymphatic_Endo,Ligand,Receptor,VEGFC,ITGA9,0.54051656
65324,damaged_CM,Venous_Endo,Ligand,Receptor,MFGE8,ITGAV,0.5405133
65326,CCL18_Macrophages,healthy_CM,Ligand,Receptor,ADAM12,ITGB1,0.5404977
65327,vCM_3,Pericyte_2,Ligand,Receptor,SEMA5A,PLXNA1,0.5404929
